year,month,day,team,scoring_margin
2016,12,18,Tampa Bay,+5.0
2016,12,18,Indianapolis,-5.0
2016,12,18,Carolina,+12.0
2016,12,18,Houston,+5.0
2016,12,18,Chicago,-3.0
2016,12,18,Jacksonville,-9.0
2016,12,18,NY Jets,-21.0
2016,12,18,LA Rams,-21.0
2016,12,18,San Francisco,-6.0
2016,12,18,Cleveland,-13.0
2016,12,11,New England,+16.0
2016,12,11,Dallas,+2.0
2016,12,11,Seattle,+33.0
2016,12,11,Denver,+10.0
2016,12,11,Atlanta,-1.0
2016,12,11,Pittsburgh,+10.0
2016,12,11,Baltimore,+32.0
2016,12,11,Kansas City,+8.0
2016,12,11,Las Vegas,-8.0
2016,12,11,Buffalo,-14.0
2016,12,11,Arizona,+8.0
2016,12,11,Minnesota,-2.0
2016,12,11,Detroit,+15.0
2016,12,11,Philadelphia,-18.0
2016,12,11,LA Chargers,-7.0
2016,12,11,Tennessee,+6.0
2016,12,11,New Orleans,-15.0
2016,12,11,NY Giants,-10.0
2016,12,11,Washington,-8.0
2016,12,11,Indianapolis,+31.0
2016,12,11,Green Bay,+8.0
2016,12,11,Tampa Bay,+7.0
2016,12,11,Cincinnati,+18.0
2016,12,11,Miami,-32.0
2016,12,11,Carolina,-33.0
2016,12,11,Houston,-8.0
2016,12,11,Chicago,+20.0
2016,12,11,LA Rams,-16.0
2016,12,11,Jacksonville,-10.0
2016,12,11,NY Jets,-31.0
2016,12,11,San Francisco,-20.0
2016,12,11,Cleveland,-14.0
2016,12,4,Dallas,+2.0
2016,12,4,New England,+5.0
2016,12,4,Atlanta,+19.0
2016,12,4,Denver,-3.0
2016,12,4,Buffalo,+7.0
2016,12,4,Pittsburgh,+21.0
2016,12,4,Philadelphia,-14.0
2016,12,4,Kansas City,+3.0
2016,12,4,Seattle,-9.0
2016,12,4,Las Vegas,+3.0
2016,12,4,New Orleans,+28.0
2016,12,4,Minnesota,-2.0
2016,12,4,LA Chargers,+8.0
2016,12,4,NY Giants,+14.0
2016,12,4,Baltimore,+5.0
2016,12,4,Arizona,-19.0
2016,12,4,Washington,-5.0
2016,12,4,Tennessee,+6.0
2016,12,4,Detroit,+3.0
2016,12,4,Miami,+7.0
2016,12,4,Carolina,-3.0
2016,12,4,Tampa Bay,+9.0
2016,12,4,Green Bay,+14.0
2016,12,4,Indianapolis,-21.0
2016,12,4,Cincinnati,-5.0
2016,12,4,Houston,-8.0
2016,12,4,LA Rams,-28.0
2016,12,4,NY Jets,-5.0
2016,12,4,Jacksonville,-7.0
2016,12,4,Chicago,-6.0
2016,12,4,San Francisco,-7.0
2016,12,4,Cleveland,-14.0
2016,11,27,Dallas,+5.0
2016,11,27,New England,+13.0
2016,11,27,Philadelphia,-11.0
2016,11,27,Denver,+2.0
2016,11,27,Seattle,+11.0
2016,11,27,Pittsburgh,+21.0
2016,11,27,Buffalo,+4.0
2016,11,27,Atlanta,-9.0
2016,11,27,Arizona,-6.0
2016,11,27,Kansas City,-2.0
2016,11,27,Las Vegas,+7.0
2016,11,27,Minnesota,-3.0
2016,11,27,Washington,-5.0
2016,11,27,LA Chargers,-7.0
2016,11,27,Baltimore,-10.0
2016,11,27,Detroit,+3.0
2016,11,27,Tennessee,-7.0
2016,11,27,NY Giants,+6.0
2016,11,27,Miami,+4.0
2016,11,27,New Orleans,-3.0
2016,11,27,Carolina,+3.0
2016,11,27,Tampa Bay,+2.0
2016,11,27,Cincinnati,-4.0
2016,11,27,Indianapolis,-21.0
2016,11,27,Green Bay,-18.0
2016,11,27,Houston,-7.0
2016,11,27,LA Rams,-4.0
2016,11,27,NY Jets,-3.0
2016,11,27,Jacksonville,-7.0
2016,11,27,Chicago,-6.0
2016,11,27,San Francisco,-13.0
2016,11,27,Cleveland,-15.0
2016,11,20,Dallas,+5.0
2016,11,20,New England,-7.0
2016,11,20,Philadelphia,+9.0
2016,11,20,Denver,+2.0
2016,11,20,Arizona,+3.0
2016,11,20,Kansas City,+3.0
2016,11,20,Seattle,+7.0
2016,11,20,Buffalo,-6.0
2016,11,20,Atlanta,-9.0
2016,11,20,Minnesota,-6.0
2016,11,20,Las Vegas,+10.0
2016,11,20,Baltimore,+21.0
2016,11,20,LA Chargers,-7.0
2016,11,20,Tennessee,+22.0
2016,11,20,Pittsburgh,-5.0
2016,11,20,Washington,+6.0
2016,11,20,New Orleans,-3.0
2016,11,20,Detroit,+6.0
2016,11,20,Carolina,+3.0
2016,11,20,NY Giants,+1.0
2016,11,20,Miami,+7.0
2016,11,20,Green Bay,-22.0
2016,11,20,Indianapolis,+5.0
2016,11,20,Cincinnati,-1.0
2016,11,20,Tampa Bay,+26.0
2016,11,20,Houston,+3.0
2016,11,20,LA Rams,+3.0
2016,11,20,NY Jets,-3.0
2016,11,20,Jacksonville,-3.0
2016,11,20,Chicago,-26.0
2016,11,20,San Francisco,-3.0
2016,11,20,Cleveland,-21.0
2016,11,13,New England,+16.0
2016,11,13,Dallas,+25.0
2016,11,13,Philadelphia,-5.0
2016,11,13,Denver,-10.0
2016,11,13,Atlanta,+15.0
2016,11,13,Arizona,-10.0
2016,11,13,Kansas City,+5.0
2016,11,13,Buffalo,-6.0
2016,11,13,Minnesota,-6.0
2016,11,13,Seattle,+6.0
2016,11,13,Baltimore,+21.0
2016,11,13,Las Vegas,+10.0
2016,11,13,LA Chargers,+8.0
2016,11,13,Pittsburgh,-7.0
2016,11,13,Green Bay,-5.0
2016,11,13,New Orleans,+18.0
2016,11,13,Detroit,+6.0
2016,11,13,Carolina,+3.0
2016,11,13,Washington,0.0
2016,11,13,NY Giants,+5.0
2016,11,13,Tennessee,-8.0
2016,11,13,Miami,+4.0
2016,11,13,Indianapolis,+5.0
2016,11,13,Cincinnati,0.0
2016,11,13,Houston,+7.0
2016,11,13,LA Rams,-3.0
2016,11,13,Chicago,+10.0
2016,11,13,Tampa Bay,-15.0
2016,11,13,NY Jets,-4.0
2016,11,13,Jacksonville,-5.0
2016,11,13,San Francisco,-18.0
2016,11,13,Cleveland,-21.0
2016,11,6,New England,+16.0
2016,11,6,Philadelphia,-6.0
2016,11,6,Dallas,+6.0
2016,11,6,Denver,+8.0
2016,11,6,Atlanta,+15.0
2016,11,6,Minnesota,-10.0
2016,11,6,Buffalo,-16.0
2016,11,6,Arizona,-10.0
2016,11,6,Kansas City,+16.0
2016,11,6,Seattle,-5.0
2016,11,6,Pittsburgh,-11.0
2016,11,6,Green Bay,-1.0
2016,11,6,LA Chargers,-8.0
2016,11,6,Las Vegas,+6.0
2016,11,6,Tennessee,+14.0
2016,11,6,Washington,0.0
2016,11,6,Carolina,+10.0
2016,11,6,Baltimore,-8.0
2016,11,6,Detroit,-7.0
2016,11,6,NY Giants,+7.0
2016,11,6,Miami,+3.0
2016,11,6,New Orleans,+5.0
2016,11,6,Indianapolis,-16.0
2016,11,6,Cincinnati,0.0
2016,11,6,Houston,+7.0
2016,11,6,LA Rams,-7.0
2016,11,6,Chicago,+10.0
2016,11,6,Tampa Bay,-15.0
2016,11,6,NY Jets,+3.0
2016,11,6,Jacksonville,-14.0
2016,11,6,Cleveland,-3.0
2016,11,6,San Francisco,-17.0
2016,10,30,Philadelphia,+31.0
2016,10,30,New England,+27.0
2016,10,30,Denver,+12.0
2016,10,30,Minnesota,+12.0
2016,10,30,Kansas City,+21.0
2016,10,30,Dallas,+14.0
2016,10,30,Arizona,-15.0
2016,10,30,Seattle,+19.0
2016,10,30,LA Chargers,-4.0
2016,10,30,Atlanta,+13.0
2016,10,30,Baltimore,+2.0
2016,10,30,Green Bay,+7.0
2016,10,30,Carolina,-12.0
2016,10,30,Buffalo,+15.0
2016,10,30,NY Giants,-2.0
2016,10,30,Las Vegas,+7.0
2016,10,30,Pittsburgh,-31.0
2016,10,30,Cincinnati,+15.0
2016,10,30,Detroit,-7.0
2016,10,30,San Francisco,-19.0
2016,10,30,Houston,-27.0
2016,10,30,Miami,-15.0
2016,10,30,Indianapolis,+4.0
2016,10,30,Tennessee,-7.0
2016,10,30,NY Jets,-21.0
2016,10,30,New Orleans,-13.0
2016,10,30,LA Rams,+5.0
2016,10,30,Washington,+2.0
2016,10,30,Jacksonville,-2.0
2016,10,30,Cleveland,-6.0
2016,10,30,Tampa Bay,-5.0
2016,10,30,Chicago,-14.0
2016,10,23,Philadelphia,+15.0
2016,10,23,Arizona,+33.0
2016,10,23,Pittsburgh,+8.0
2016,10,23,New England,+27.0
2016,10,23,Carolina,+19.0
2016,10,23,LA Chargers,+24.0
2016,10,23,Denver,+14.0
2016,10,23,Minnesota,+3.0
2016,10,23,Baltimore,+5.0
2016,10,23,San Francisco,-19.0
2016,10,23,NY Jets,+6.0
2016,10,23,NY Giants,+3.0
2016,10,23,Detroit,-1.0
2016,10,23,Dallas,+4.0
2016,10,23,Green Bay,-3.0
2016,10,23,Atlanta,+7.0
2016,10,23,Kansas City,-7.0
2016,10,23,New Orleans,-3.0
2016,10,23,Seattle,-6.0
2016,10,23,Las Vegas,-7.0
2016,10,23,Cincinnati,-8.0
2016,10,23,Houston,-27.0
2016,10,23,Tennessee,+1.0
2016,10,23,Miami,-7.0
2016,10,23,Buffalo,-6.0
2016,10,23,Indianapolis,-14.0
2016,10,23,LA Rams,+6.0
2016,10,23,Cleveland,-5.0
2016,10,23,Chicago,-15.0
2016,10,23,Tampa Bay,-33.0
2016,10,23,Washington,-4.0
2016,10,23,Jacksonville,-24.0
2016,10,16,San Francisco,+28.0
2016,10,16,Pittsburgh,+22.0
2016,10,16,Philadelphia,+19.0
2016,10,16,Houston,+9.0
2016,10,16,Minnesota,+9.0
2016,10,16,Tampa Bay,+7.0
2016,10,16,Baltimore,+6.0
2016,10,16,Kansas City,+6.0
2016,10,16,Detroit,+4.0
2016,10,16,Green Bay,+4.0
2016,10,16,NY Jets,+6.0
2016,10,16,Seattle,+2.0
2016,10,16,New England,+2.0
2016,10,16,Cincinnati,+1.0
2016,10,16,Las Vegas,+1.0
2016,10,16,Denver,+1.0
2016,10,16,NY Giants,+1.0
2016,10,16,Carolina,-1.0
2016,10,16,Dallas,-1.0
2016,10,16,New Orleans,-1.0
2016,10,16,Arizona,-2.0
2016,10,16,Miami,-2.0
2016,10,16,Indianapolis,-4.0
2016,10,16,Jacksonville,-4.0
2016,10,16,LA Chargers,-6.0
2016,10,16,Buffalo,-6.0
2016,10,16,Atlanta,-7.0
2016,10,16,Chicago,-9.0
2016,10,16,Tennessee,-9.0
2016,10,16,Cleveland,-19.0
2016,10,16,Washington,-22.0
2016,10,16,LA Rams,-28.0
2016,10,9,Denver,+1.0
2016,10,9,Carolina,-1.0
2016,10,2,Carolina,-14.0
2016,10,2,New England,-2.0
2016,10,2,Arizona,-34.0
2016,10,2,Cincinnati,-2.0
2016,10,2,Kansas City,-7.0
2016,10,2,Seattle,-7.0
2016,10,2,Pittsburgh,-7.0
2016,10,2,NY Jets,-5.0
2016,10,2,Denver,+14.0
2016,10,2,Minnesota,-1.0
2016,10,2,Green Bay,-6.0
2016,10,2,Buffalo,+5.0
2016,10,2,Houston,-30.0
2016,10,2,Atlanta,-3.0
2016,10,2,Washington,-17.0
2016,10,2,NY Giants,-5.0
2016,10,2,Las Vegas,-6.0
2016,10,2,Detroit,+4.0
2016,10,2,LA Rams,-3.0
2016,10,2,Philadelphia,+5.0
2016,10,2,Chicago,-4.0
2016,10,2,New Orleans,+3.0
2016,10,2,Jacksonville,-24.0
2016,10,2,Baltimore,-8.0
2016,10,2,Indianapolis,+6.0
2016,10,2,Tampa Bay,-28.0
2016,10,2,LA Chargers,-7.0
2016,10,2,Miami,+10.0
2016,10,2,Dallas,-11.0
2016,10,2,Tennessee,-6.0
2016,10,2,San Francisco,+3.0
2016,10,2,Cleveland,-16.0
2016,9,25,Philadelphia,+15.0
2016,9,25,Arizona,+33.0
2016,9,25,Pittsburgh,+8.0
2016,9,25,New England,+27.0
2016,9,25,Carolina,+19.0
2016,9,25,LA Chargers,+24.0
2016,9,25,Denver,+14.0
2016,9,25,Minnesota,+3.0
2016,9,25,Baltimore,+5.0
2016,9,25,San Francisco,-19.0
2016,9,25,NY Jets,+6.0
2016,9,25,NY Giants,+3.0
2016,9,25,Detroit,-1.0
2016,9,25,Dallas,+4.0
2016,9,25,Green Bay,-3.0
2016,9,25,Atlanta,+7.0
2016,9,25,Kansas City,-7.0
2016,9,25,New Orleans,-3.0
2016,9,25,Seattle,-6.0
2016,9,25,Las Vegas,-7.0
2016,9,25,Cincinnati,-8.0
2016,9,25,Houston,-27.0
2016,9,25,Tennessee,+1.0
2016,9,25,Miami,-7.0
2016,9,25,Buffalo,-6.0
2016,9,25,Indianapolis,-14.0
2016,9,25,LA Rams,+6.0
2016,9,25,Cleveland,-5.0
2016,9,25,Chicago,-15.0
2016,9,25,Tampa Bay,-33.0
2016,9,25,Washington,-4.0
2016,9,25,Jacksonville,-24.0
2016,9,18,San Francisco,+28.0
2016,9,18,Pittsburgh,+22.0
2016,9,18,Philadelphia,+19.0
2016,9,18,Houston,+9.0
2016,9,18,Minnesota,+9.0
2016,9,18,Tampa Bay,+7.0
2016,9,18,Baltimore,+6.0
2016,9,18,Kansas City,+6.0
2016,9,18,Detroit,+4.0
2016,9,18,Green Bay,+4.0
2016,9,18,NY Jets,+6.0
2016,9,18,Seattle,+2.0
2016,9,18,New England,+2.0
2016,9,18,Cincinnati,+1.0
2016,9,18,Las Vegas,+1.0
2016,9,18,Denver,+1.0
2016,9,18,NY Giants,+1.0
2016,9,18,Carolina,-1.0
2016,9,18,Dallas,-1.0
2016,9,18,New Orleans,-1.0
2016,9,18,Arizona,-2.0
2016,9,18,Miami,-2.0
2016,9,18,Indianapolis,-4.0
2016,9,18,Jacksonville,-4.0
2016,9,18,LA Chargers,-6.0
2016,9,18,Buffalo,-6.0
2016,9,18,Atlanta,-7.0
2016,9,18,Chicago,-9.0
2016,9,18,Tennessee,-9.0
2016,9,18,Cleveland,-19.0
2016,9,18,Washington,-22.0
2016,9,18,LA Rams,-28.0
2016,9,11,Denver,+1.0
2016,9,11,Carolina,-1.0
2016,9,4,Carolina,-14.0
2016,9,4,New England,-2.0
2016,9,4,Arizona,-34.0
2016,9,4,Cincinnati,-2.0
2016,9,4,Kansas City,-7.0
2016,9,4,Seattle,-7.0
2016,9,4,Pittsburgh,-7.0
2016,9,4,NY Jets,-5.0
2016,9,4,Denver,+14.0
2016,9,4,Minnesota,-1.0
2016,9,4,Green Bay,-6.0
2016,9,4,Buffalo,+5.0
2016,9,4,Houston,-30.0
2016,9,4,Atlanta,-3.0
2016,9,4,Washington,-17.0
2016,9,4,NY Giants,-5.0
2016,9,4,Las Vegas,-6.0
2016,9,4,Detroit,+4.0
2016,9,4,LA Rams,-3.0
2016,9,4,Philadelphia,+5.0
2016,9,4,Chicago,-4.0
2016,9,4,New Orleans,+3.0
2016,9,4,Jacksonville,-24.0
2016,9,4,Baltimore,-8.0
2016,9,4,Indianapolis,+6.0
2016,9,4,Tampa Bay,-28.0
2016,9,4,LA Chargers,-7.0
2016,9,4,Miami,+10.0
2016,9,4,Dallas,-11.0
2016,9,4,Tennessee,-6.0
2016,9,4,San Francisco,+3.0
2016,9,4,Cleveland,-16.0
2016,2,28,Carolina,-14.0
2016,2,28,New England,-2.0
2016,2,28,Arizona,-34.0
2016,2,28,Cincinnati,-2.0
2016,2,28,Kansas City,-7.0
2016,2,28,Seattle,-7.0
2016,2,28,Pittsburgh,-7.0
2016,2,28,NY Jets,-5.0
2016,2,28,Denver,+14.0
2016,2,28,Minnesota,-1.0
2016,2,28,Green Bay,-6.0
2016,2,28,Buffalo,+5.0
2016,2,28,Houston,-30.0
2016,2,28,Atlanta,-3.0
2016,2,28,Washington,-17.0
2016,2,28,NY Giants,-5.0
2016,2,28,Las Vegas,-6.0
2016,2,28,Detroit,+4.0
2016,2,28,LA Rams,-3.0
2016,2,28,Philadelphia,+5.0
2016,2,28,Chicago,-4.0
2016,2,28,New Orleans,+3.0
2016,2,28,Jacksonville,-24.0
2016,2,28,Baltimore,-8.0
2016,2,28,Indianapolis,+6.0
2016,2,28,Tampa Bay,-28.0
2016,2,28,LA Chargers,-7.0
2016,2,28,Miami,+10.0
2016,2,28,Dallas,-11.0
2016,2,28,Tennessee,-6.0
2016,2,28,San Francisco,+3.0
2016,2,28,Cleveland,-16.0
2016,2,21,Carolina,-14.0
2016,2,21,New England,-2.0
2016,2,21,Arizona,-34.0
2016,2,21,Cincinnati,-2.0
2016,2,21,Kansas City,-7.0
2016,2,21,Seattle,-7.0
2016,2,21,Pittsburgh,-7.0
2016,2,21,NY Jets,-5.0
2016,2,21,Denver,+14.0
2016,2,21,Minnesota,-1.0
2016,2,21,Green Bay,-6.0
2016,2,21,Buffalo,+5.0
2016,2,21,Houston,-30.0
2016,2,21,Atlanta,-3.0
2016,2,21,Washington,-17.0
2016,2,21,NY Giants,-5.0
2016,2,21,Las Vegas,-6.0
2016,2,21,Detroit,+4.0
2016,2,21,LA Rams,-3.0
2016,2,21,Philadelphia,+5.0
2016,2,21,Chicago,-4.0
2016,2,21,New Orleans,+3.0
2016,2,21,Jacksonville,-24.0
2016,2,21,Baltimore,-8.0
2016,2,21,Indianapolis,+6.0
2016,2,21,Tampa Bay,-28.0
2016,2,21,LA Chargers,-7.0
2016,2,21,Miami,+10.0
2016,2,21,Dallas,-11.0
2016,2,21,Tennessee,-6.0
2016,2,21,San Francisco,+3.0
2016,2,21,Cleveland,-16.0
